LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_NAME,p3,lanes,len,fx,fy,lx,ly,R_link,mx,my,f1,x,y
1870022403,1870285200,1870010304,1,104,송촌로,187,1,113.49180799021346,9.719262065278599,-48.39141948334873,-45.67732294634334,-45.019459148461465,10.93599397977108,239532.26023852645,418214.63488016673,26.690553857305293,239532.26023852645,418214.63488016673
1830044401,1830536300,1830543700,2,104,신상로,183,2,405.6347630304837,-51.17416878879885,-27.354158017784357,-3.3053275746060535,0.014465748565271497,119.56220450021998,246027.03737060685,417180.98552900925,0.0,246027.03737060685,417180.98552900925
1830463400,1830169903,1830170002,1,104,대전로,183,1,121.55313995326898,31.449395523610292,-36.65340400428977,-56.745099999941885,-46.33090000040829,7.204987928423958,240813.4694500002,412088.3961520015,0.789840131592991,240813.4694500002,412088.3961520015
1830016003,1830186900,1830240600,1,104,옥천로180번길,183,1,93.53902746824951,-26.260519251751248,38.80754465202335,-25.363485052948818,39.18984055094188,711.1086048535116,241374.2138170995,413297.3313479497,0.0,241374.2138170995,413297.3313479497
1870050808,1870341100,1870221500,1,104,선비마을로,187,1,393.907918778628,-75.06905838247621,112.77809584530769,-11.970010586141143,-1.885807316575665,7.553836760131167,238445.70422389847,419866.5384020767,0.0,238445.70422389847,419866.5384020767
1830057702,1830187800,1830434600,1,104,이사로,183,1,179.54317779192627,13.83658369173645,17.04155452834675,-0.5675321911694482,4.24355159123661,42.504358693266674,239917.59695815382,409575.06399853097,1.2074182697257333e-06,239917.59695815382,409575.06399853097
1870017803,1870287400,1870008404,2,104,비래서로9번길,187,2,78.75241476512565,-0.16311381294508465,-0.21976231347071007,-44.80406932212645,-60.57512303907424,61976.929127454656,240121.30767224566,417822.7033196372,78.98134301380871,240121.30767224566,417822.7033196372
1830044301,1830536200,1830016701,2,104,신상로,183,2,175.9068912055107,124.65368265993311,66.63125593453879,29.593718726275256,17.85416997334687,222.3416851964124,246297.08131803316,417285.25685702014,0.0023986236883758606,246297.08131803316,417285.25685702014
1860174400,1860034804,1865783102,1,104,은구비남로33번길,186,1,108.02079913846731,-42.2885951960925,-1.5705810225335881,-0.5623416100861505,-44.96214322629385,7.3951732983217395,228620.2813767931,419714.51996889856,88.96813591420594,228620.2813767931,419714.51996889856
1840011200,1840000606,1840122400,2,104,뿌리공원로,184,2,456.5151834472883,18.072170536237536,-3.2866844884702004,21.628967688884586,-1.348757907981053,21.543372916218146,234170.47959857632,409814.8551632898,56.45087318611797,234170.47959857632,409814.8551632898
1840182803,1840355200,1840063602,1,104,선화로22번길,184,1,69.46240894115033,0.08318966848310083,0.05189886223524809,57.98338302937918,38.07021716487361,43963.33109536569,237483.4008966802,414168.729159152,98.94561093898031,237483.4008966802,414168.729159152
1860238000,1865805904,1865805201,2,104,테크노10로,186,2,190.35077851426962,-5.4163482831500005,-0.20021520933369175,-7.067094960279064,-0.22412211738992482,2848.2579348168397,236819.1368766613,424375.64749654615,89.3745503675381,236819.1368766613,424375.64749654615
1850061903,1850350600,1850442900,1,104,괴정로,185,1,57.430042632560266,1.6356311061244924,-1.6745970626943745,38.99597594302031,-38.911866330658086,3324.380882965014,234749.14887241853,415416.7419653663,0.0,234749.14887241853,415416.7419653663
1830022402,1830230300,1830345300,1,104,새울로,183,1,129.7529542199329,-1.1524448990239762,-2.185740918503143,-1.2267819311528,-4.507999737455975,95.92851942663836,241490.0171814838,414618.48027059063,0.0,241490.0171814838,414618.48027059063
1850312604,1850218500,1850192100,1,104,한밭대로656번길,185,1,285.81542858969533,0.029003117873799056,-0.0007129397126846015,0.6053307041001972,19.64652360259788,14.445674979762588,233294.59571379313,417641.43336180144,8.537736462515939e-07,233294.59571379313,417641.43336180144
1840000103,2920013301,1840289900,1,104,복수로,184,1,258.9901175602095,4.600889387918869,7.88028822443448,-5.576626128022326,3.82576094660908,57.343287310058194,234030.9772369361,408256.63663636113,11.745684416960593,234030.9772369361,408256.63663636113
