정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
DJB8001289,느리울12단지,36.298183,127.340866,2025-10-31,33610,25,대전광역시,대전BIS
DJB8001290,느리울12단지,36.298435,127.34066,2025-10-31,33580,25,대전광역시,대전BIS
DJB8001291,느리울13단지,36.296593,127.33983,2025-10-31,33550,25,대전광역시,대전BIS
DJB8001292,느리울13단지,36.2969,127.33983,2025-10-31,33570,25,대전광역시,대전BIS
DJB8001293,한국연구재단,36.385647,127.363686,2025-10-31,43460,25,대전광역시,대전BIS
DJB8001296,다솔아파트,36.36134,127.34719,2025-10-31,42680,25,대전광역시,대전BIS
DJB8001298,KT&G,36.43789,127.427376,2025-10-31,53020,25,대전광역시,대전BIS
DJB8001299,KT&G연구소,36.3842,127.34731,2025-10-31,42970,25,대전광역시,대전BIS
DJB8001300,답적골,36.24613,127.40583,2025-10-31,22940,25,대전광역시,대전BIS
DJB8001301,답적골,36.24609,127.40576,2025-10-31,22950,25,대전광역시,대전BIS
DJB8001302,대고오거리,36.323128,127.42219,2025-10-31,20620,25,대전광역시,대전BIS
DJB8001303,테크노밸리2단지,36.41863,127.383026,2025-10-31,44510,25,대전광역시,대전BIS
DJB8001304,테크노밸리2단지,36.418896,127.38294,2025-10-31,44520,25,대전광역시,대전BIS
DJB8001305,테크노밸리5단지,36.420033,127.38616,2025-10-31,44540,25,대전광역시,대전BIS
DJB8001306,테크노밸리4단지,36.42006,127.38592,2025-10-31,44530,25,대전광역시,대전BIS
DJB8001309,한국교통안전공단,36.446476,127.40726,2025-10-31,51930,25,대전광역시,대전BIS
DJB8001310,한국교통안전공단,36.446312,127.406334,2025-10-31,51810,25,대전광역시,대전BIS
DJB8001311,대덕고등학교,36.386528,127.37881,2025-10-31,43200,25,대전광역시,대전BIS
DJB8001312,대덕고등학교,36.386528,127.37846,2025-10-31,43160,25,대전광역시,대전BIS
DJB8001313,대덕구보건소,36.443275,127.42538,2025-10-31,52130,25,대전광역시,대전BIS
DJB8001314,대덕구보건소,36.44348,127.42536,2025-10-31,52120,25,대전광역시,대전BIS
DJB8001318,대덕대학교,36.39007,127.362274,2025-10-31,43420,25,대전광역시,대전BIS
DJB8001319,대덕대학교,36.390736,127.36219,2025-10-31,43430,25,대전광역시,대전BIS
DJB8001320,북대전IC네거리,36.417835,127.378105,2025-10-31,43540,25,대전광역시,대전BIS
DJB8001321,북대전IC네거리,36.417473,127.3783,2025-10-31,43550,25,대전광역시,대전BIS
DJB8001324,대덕중학교,36.380196,127.37876,2025-10-31,43170,25,대전광역시,대전BIS
DJB8002457,은혜아파트,36.301357,127.45215,2025-10-31,20950,25,대전광역시,대전BIS
DJB8002460,읍내네거리,36.372246,127.42007,2025-10-31,50650,25,대전광역시,대전BIS
DJB8002461,읍내네거리,36.372646,127.420265,2025-10-31,50660,25,대전광역시,대전BIS
DJB8002462,당아래,36.37465,127.41782,2025-10-31,50630,25,대전광역시,대전BIS
DJB8002463,당아래,36.374733,127.41849,2025-10-31,50640,25,대전광역시,대전BIS
DJB8002464,읍내동현대아파트,36.37835,127.426674,2025-10-31,50720,25,대전광역시,대전BIS
DJB8002465,제월당,36.37854,127.42702,2025-10-31,50730,25,대전광역시,대전BIS
DJB8002466,이마트,36.355686,127.37889,2025-10-31,32110,25,대전광역시,대전BIS
DJB8002467,이마트,36.355984,127.37849,2025-10-31,32090,25,대전광역시,대전BIS
DJB8002468,이마트,36.355156,127.37922,2025-10-31,32130,25,대전광역시,대전BIS
DJB8002469,이사동,36.286053,127.446434,2025-10-31,13560,25,대전광역시,대전BIS
DJB8002470,이사동,36.286068,127.44632,2025-10-31,14290,25,대전광역시,대전BIS
DJB8002471,이사동상사,36.281803,127.443146,2025-10-31,13561,25,대전광역시,대전BIS
DJB8002472,이사동입구,36.28728,127.45868,2025-10-31,13520,25,대전광역시,대전BIS
DJB8002473,이사동입구,36.287285,127.458725,2025-10-31,13510,25,대전광역시,대전BIS
DJB8002474,이현동,36.412,127.467384,2025-10-31,52590,25,대전광역시,대전BIS
DJB8002475,이현동,36.41203,127.46724,2025-10-31,52570,25,대전광역시,대전BIS
DJB8002476,이현동,36.414997,127.457924,2025-10-31,52550,25,대전광역시,대전BIS
DJB8002477,이현동,36.414913,127.45786,2025-10-31,52540,25,대전광역시,대전BIS
DJB8002478,이현동마을정보센터,36.41138,127.46309,2025-10-31,52580,25,대전광역시,대전BIS
DJB8002479,이현동마을정보센터,36.411682,127.46269,2025-10-31,52560,25,대전광역시,대전BIS
DJB8002480,인동네거리,36.32178,127.43868,2025-10-31,10120,25,대전광역시,대전BIS
DJB8002481,인동네거리,36.32267,127.43716,2025-10-31,10100,25,대전광역시,대전BIS
DJB8002482,신인동주민센터,36.323513,127.437065,2025-10-31,10090,25,대전광역시,대전BIS
DJB8002483,인동현대아파트,36.319748,127.43852,2025-10-31,10110,25,대전광역시,대전BIS
DJB8002484,인동현대아파트,36.319553,127.438934,2025-10-31,10130,25,대전광역시,대전BIS
DJB8002485,자양동,36.34058,127.448616,2025-10-31,11320,25,대전광역시,대전BIS
DJB8002486,자양동주민센터,36.335636,127.44929,2025-10-31,11350,25,대전광역시,대전BIS
DJB8002487,자양동주민센터,36.335342,127.44951,2025-10-31,11360,25,대전광역시,대전BIS
DJB8002488,자양초등학교,36.33128,127.44392,2025-10-31,11280,25,대전광역시,대전BIS
DJB8002489,합동군사대학교,36.412903,127.34553,2025-10-31,43650,25,대전광역시,대전BIS
DJB8002490,자운대네거리,36.394432,127.34977,2025-10-31,43710,25,대전광역시,대전BIS
DJB8002491,자운대네거리,36.395054,127.34872,2025-10-31,43700,25,대전광역시,대전BIS
DJB8002492,유성초네거리,36.361187,127.33618,2025-10-31,42090,25,대전광역시,대전BIS
DJB8002493,유성초네거리,36.361412,127.336006,2025-10-31,42080,25,대전광역시,대전BIS
DJB8002494,장대중학교,36.360867,127.33898,2025-10-31,42150,25,대전광역시,대전BIS
DJB8002495,장대초등학교,36.361195,127.33887,2025-10-31,42160,25,대전광역시,대전BIS
DJB8002496,장동1구,36.415207,127.44043,2025-10-31,52480,25,대전광역시,대전BIS
DJB8002497,장동1구,36.415222,127.440605,2025-10-31,52490,25,대전광역시,대전BIS
DJB8002498,장동2구,36.394997,127.44254,2025-10-31,52510,25,대전광역시,대전BIS
DJB8002499,장동고개,36.40951,127.43237,2025-10-31,50900,25,대전광역시,대전BIS
DJB8002500,장동고개,36.409557,127.43221,2025-10-31,50890,25,대전광역시,대전BIS
DJB8002501,장동약수터,36.40408,127.430374,2025-10-31,50870,25,대전광역시,대전BIS
DJB8002502,장동,36.41685,127.44136,2025-10-31,53100,25,대전광역시,대전BIS
DJB8002503,장동지구산림욕장,36.407284,127.438896,2025-10-31,52470,25,대전광역시,대전BIS
DJB8002504,장동지구산림욕장,36.406883,127.438705,2025-10-31,52460,25,대전광역시,대전BIS
DJB8002505,장동초등학교,36.413387,127.4376,2025-10-31,52410,25,대전광역시,대전BIS
DJB8002506,장동초등학교,36.413628,127.437874,2025-10-31,52420,25,대전광역시,대전BIS
DJB8002508,장미아파트,36.336983,127.39183,2025-10-31,30940,25,대전광역시,대전BIS
DJB8002509,효문화마을/뿌리공원,36.28538,127.38376,2025-10-31,22540,25,대전광역시,대전BIS
DJB8002512,장안동,36.214123,127.33693,2025-10-31,34150,25,대전광역시,대전BIS
DJB8002513,장안동,36.214138,127.33683,2025-10-31,34140,25,대전광역시,대전BIS
DJB8002514,장안저수지,36.22686,127.34557,2025-10-31,34220,25,대전광역시,대전BIS
DJB8002515,장안저수지,36.226814,127.34573,2025-10-31,34230,25,대전광역시,대전BIS
DJB8002516,장안동종점,36.197227,127.33841,2025-10-31,34130,25,대전광역시,대전BIS
DJB8002517,장전,36.23181,127.31634,2025-10-31,33930,25,대전광역시,대전BIS
DJB8002518,장전,36.23189,127.31623,2025-10-31,33920,25,대전광역시,대전BIS
DJB8002519,장척동,36.2553,127.43621,2025-10-31,13710,25,대전광역시,대전BIS
DJB8002520,장척동,36.255253,127.43597,2025-10-31,13700,25,대전광역시,대전BIS
DJB8002521,장태산길곡길입구,36.22197,127.34248,2025-10-31,34200,25,대전광역시,대전BIS
DJB8002522,장태산길곡길입구,36.222107,127.342514,2025-10-31,34210,25,대전광역시,대전BIS
DJB8002523,장태산자연휴양림,36.220737,127.338394,2025-10-31,34170,25,대전광역시,대전BIS
DJB8002524,장태산자연휴양림,36.22058,127.33828,2025-10-31,34160,25,대전광역시,대전BIS
DJB8002525,장평보유원지,36.270554,127.34144,2025-10-31,33740,25,대전광역시,대전BIS
DJB8002526,장평보유원지,36.270565,127.341194,2025-10-31,33730,25,대전광역시,대전BIS
DJB8002527,은행선화동주민센터,36.332493,127.41676,2025-10-31,20110,25,대전광역시,대전BIS
DJB8005959,세정골,36.332314,127.49233,2025-10-31,14240,25,대전광역시,대전BIS
DJB8005960,한남대북문,36.358707,127.42251,2025-10-31,53130,25,대전광역시,대전BIS
DJB8005961,계룡과선교,36.266254,127.281075,2025-10-31,41000,25,대전광역시,대전BIS
DJB8005962,왕대고개,36.26312,127.278206,2025-10-31,73840,25,대전광역시,대전BIS
DJB8005963,왕대고개,36.263393,127.278206,2025-10-31,73850,25,대전광역시,대전BIS
DJB8005964,스마트시티2단지,36.37747,127.39015,2025-10-31,43290,25,대전광역시,대전BIS
DJB8005966,군인아파트,36.410587,127.33727,2025-10-31,82190,25,대전광역시,대전BIS
DJB8005969,군인아파트노인정,36.415867,127.33618,2025-10-31,82070,25,대전광역시,대전BIS
DJB8005970,군인아파트종점,36.418064,127.33674,2025-10-31,82210,25,대전광역시,대전BIS
DJB8005971,테크노밸리7단지,36.425167,127.38465,2025-10-31,82290,25,대전광역시,대전BIS
DJB8005972,테크노밸리7단지,36.424995,127.38413,2025-10-31,82220,25,대전광역시,대전BIS
DJB8005973,계룡시보건소,36.27241,127.25042,2025-10-31,73100,25,대전광역시,대전BIS
DJB8005974,노인종합복지관,36.272705,127.259476,2025-10-31,73140,25,대전광역시,대전BIS
DJB8005975,중앙백신연구소,36.408226,127.37681,2025-10-31,45410,25,대전광역시,대전BIS
DJB8005976,중앙백신연구소,36.407936,127.37671,2025-10-31,45630,25,대전광역시,대전BIS
DJB8005977,홀트아동복지회관,36.313026,127.41435,2025-10-31,23230,25,대전광역시,대전BIS
DJB8005978,화물터미널,36.3184,127.32007,2025-10-31,40320,25,대전광역시,대전BIS
DJB8005979,하기동,36.38476,127.33997,2025-10-31,45440,25,대전광역시,대전BIS
DJB8005980,신탄진정수장,36.44294,127.44115,2025-10-31,53140,25,대전광역시,대전BIS
DJB8005981,신탄진정수장,36.442837,127.44108,2025-10-31,53300,25,대전광역시,대전BIS
DJB8005982,사기소,36.35939,127.25244,2025-10-31,71140,25,대전광역시,대전BIS
DJB8005983,밀목재.천수암,36.339703,127.24964,2025-10-31,71160,25,대전광역시,대전BIS
DJB8005984,여성정책개발원.동월마을,36.351864,127.25306,2025-10-31,71180,25,대전광역시,대전BIS
DJB8005985,밀목재.천수암,36.339893,127.24956,2025-10-31,71170,25,대전광역시,대전BIS
DJB8005986,여성정책개발원.동월마을,36.351974,127.252914,2025-10-31,71150,25,대전광역시,대전BIS
DJB8005987,사기소,36.359165,127.252426,2025-10-31,71130,25,대전광역시,대전BIS
DJB8005988,대전대학교동문,36.335354,127.4638,2025-10-31,14520,25,대전광역시,대전BIS
DJB8005989,대전대학교동문,36.33537,127.46358,2025-10-31,14530,25,대전광역시,대전BIS
DJB8005990,도안센트럴시티,36.347218,127.34056,2025-10-31,45500,25,대전광역시,대전BIS
DJB8005991,도안고등학교,36.33707,127.33826,2025-10-31,45520,25,대전광역시,대전BIS
DJB8005992,도안고등학교,36.337738,127.338036,2025-10-31,45510,25,대전광역시,대전BIS
DJB8005994,으능정이거리,36.329636,127.42795,2025-10-31,20060,25,대전광역시,대전BIS
DJB8005996,신안인스빌,36.342506,127.34701,2025-10-31,45470,25,대전광역시,대전BIS
DJB8005997,신안인스빌,36.341732,127.34757,2025-10-31,45480,25,대전광역시,대전BIS
DJB8005998,보문오거리,36.31739,127.42518,2025-10-31,23260,25,대전광역시,대전BIS
DJB8005999,진달래아파트,36.35818,127.36621,2025-10-31,34800,25,대전광역시,대전BIS
DJB8006000,대전동신과학고,36.33222,127.476906,2025-10-31,12670,25,대전광역시,대전BIS
DJB8006001,월평중학교,36.35771,127.36717,2025-10-31,34810,25,대전광역시,대전BIS
DJB8006002,노은도서관,36.38236,127.31911,2025-10-31,45530,25,대전광역시,대전BIS
DJB8006003,노은도서관,36.38208,127.31927,2025-10-31,45540,25,대전광역시,대전BIS
DJB8006004,비야리,36.355183,127.52562,2025-10-31,62410,25,대전광역시,대전BIS
DJB8006005,중부대학교,36.192608,127.45216,2025-10-31,74770,25,대전광역시,대전BIS
DJB8006006,은하수네거리,36.3509,127.37786,2025-10-31,32070,25,대전광역시,대전BIS
DJB8006007,대전지방국세청,36.372967,127.42819,2025-10-31,51130,25,대전광역시,대전BIS
DJB8007001,한화생명이글스파크,36.31807,127.42851,2025-10-31,23300,25,대전광역시,대전BIS
DJB8007002,보문산진입로,36.315628,127.42538,2025-10-31,23310,25,대전광역시,대전BIS
DJB8007003,보문산진입로,36.315903,127.42575,2025-10-31,23320,25,대전광역시,대전BIS
DJB8007004,보문산공원로,36.31366,127.42235,2025-10-31,23330,25,대전광역시,대전BIS
DJB8007005,보문산공원로,36.31354,127.42233,2025-10-31,23340,25,대전광역시,대전BIS
DJB8007006,보문산공원,36.312027,127.420395,2025-10-31,23350,25,대전광역시,대전BIS
DJB8007007,문창동보문교,36.32028,127.43418,2025-10-31,23360,25,대전광역시,대전BIS
DJB8007008,금강로하스대청공원,36.47248,127.47627,2025-10-31,53190,25,대전광역시,대전BIS
DJB8007009,금강로하스대청공원,36.47197,127.47523,2025-10-31,53200,25,대전광역시,대전BIS
DJB8007010,비래검문소,36.35701,127.44514,2025-10-31,53220,25,대전광역시,대전BIS
DJB8007011,둔원초등학교,36.34421,127.375015,2025-10-31,34960,25,대전광역시,대전BIS
DJB8007012,사정1리,36.196377,127.28477,2025-10-31,72310,25,대전광역시,대전BIS
DJB8007013,사정1리,36.1965,127.28475,2025-10-31,72320,25,대전광역시,대전BIS
DJB8007014,대덕리,36.191795,127.29445,2025-10-31,72330,25,대전광역시,대전BIS
DJB8007015,대덕리,36.191757,127.29458,2025-10-31,72340,25,대전광역시,대전BIS
DJB8007017,가오고등학교,36.309856,127.45482,2025-10-31,14340,25,대전광역시,대전BIS
DJB8007018,가오고등학교,36.309402,127.45509,2025-10-31,14350,25,대전광역시,대전BIS
DJB8007019,노은휴먼시아4단지,36.37771,127.30402,2025-10-31,45930,25,대전광역시,대전BIS
DJB8007020,노은3지구종점,36.37567,127.305504,2025-10-31,45940,25,대전광역시,대전BIS
DJB8007022,선비마을3단지후문,36.36766,127.442154,2025-10-31,53230,25,대전광역시,대전BIS
DJB8007023,미학아파트,36.34193,127.30295,2025-10-31,82440,25,대전광역시,대전BIS
DJB8007024,자광사,36.338562,127.31284,2025-10-31,82490,25,대전광역시,대전BIS
DJB8007025,자광사,36.338432,127.31286,2025-10-31,82480,25,대전광역시,대전BIS
DJB8001325,대덕중학교,36.37996,127.37843,2025-10-31,43110,25,대전광역시,대전BIS
DJB8001326,대덕터널입구,36.38845,127.37959,2025-10-31,43230,25,대전광역시,대전BIS
DJB8001329,연구단지네거리,36.385826,127.37734,2025-10-31,43140,25,대전광역시,대전BIS
DJB8001330,SK뷰아파트,36.38554,127.37578,2025-10-31,43130,25,대전광역시,대전BIS
DJB8001331,삼성푸른아파트,36.39953,127.39743,2025-10-31,44100,25,대전광역시,대전BIS
DJB8001332,선비마을,36.399727,127.39738,2025-10-31,44110,25,대전광역시,대전BIS
DJB8001333,대동,36.47894,127.39551,2025-10-31,45010,25,대전광역시,대전BIS
DJB8001334,대동,36.47891,127.39544,2025-10-31,45000,25,대전광역시,대전BIS
DJB8001335,대동2통,36.483562,127.39713,2025-10-31,45040,25,대전광역시,대전BIS
DJB8001336,대동1통,36.4853,127.39512,2025-10-31,44980,25,대전광역시,대전BIS
DJB8001337,대동1통,36.48537,127.395164,2025-10-31,44990,25,대전광역시,대전BIS
DJB8001338,대동,36.48099,127.395836,2025-10-31,45030,25,대전광역시,대전BIS
DJB8001339,대동,36.48101,127.39575,2025-10-31,45020,25,대전광역시,대전BIS
DJB8001340,대동금탄동입구,36.472107,127.38797,2025-10-31,44890,25,대전광역시,대전BIS
DJB8001341,대동금탄동입구,36.47203,127.387955,2025-10-31,44880,25,대전광역시,대전BIS
DJB8001342,대동보건소,36.47579,127.39499,2025-10-31,44970,25,대전광역시,대전BIS
DJB8001343,대동보건소,36.47581,127.39492,2025-10-31,44960,25,대전광역시,대전BIS
DJB8001344,새들뫼아파트,36.328083,127.44307,2025-10-31,11200,25,대전광역시,대전BIS
DJB8001345,충남중네거리,36.327457,127.44421,2025-10-31,11230,25,대전광역시,대전BIS
DJB8001348,대동역3번출구,36.32906,127.441734,2025-10-31,11180,25,대전광역시,대전BIS
DJB8001349,대동역7번출구,36.33028,127.44373,2025-10-31,11210,25,대전광역시,대전BIS
DJB8001351,펜타뷰아파트,36.328777,127.44422,2025-10-31,11220,25,대전광역시,대전BIS
DJB8001352,대동초등학교,36.326206,127.44738,2025-10-31,11270,25,대전광역시,대전BIS
DJB8001353,대문초등학교입구,36.305733,127.40117,2025-10-31,21920,25,대전광역시,대전BIS
DJB8001354,대문초등학교입구,36.305977,127.40072,2025-10-31,21910,25,대전광역시,대전BIS
DJB8001355,충대병원네거리,36.31889,127.41646,2025-10-31,21010,25,대전광역시,대전BIS
DJB8001356,문화동하우스토리,36.31986,127.41597,2025-10-31,21000,25,대전광역시,대전BIS
DJB8001357,오투그란데아파트,36.287144,127.464775,2025-10-31,13680,25,대전광역시,대전BIS
DJB8001358,오투그란데아파트,36.28764,127.464714,2025-10-31,13690,25,대전광역시,대전BIS
DJB8001359,대성중고등학교,36.33136,127.4099,2025-10-31,20370,25,대전광역시,대전BIS
DJB8001360,충남여중삼거리,36.332115,127.41001,2025-10-31,20390,25,대전광역시,대전BIS
DJB8001362,대성동,36.294106,127.461685,2025-10-31,13650,25,대전광역시,대전BIS
DJB8001363,대성삼거리,36.29606,127.4596,2025-10-31,13610,25,대전광역시,대전BIS
DJB8001364,대성삼거리,36.2963,127.45936,2025-10-31,13600,25,대전광역시,대전BIS
DJB8001365,대성여자고등학교,36.33699,127.43872,2025-10-31,12350,25,대전광역시,대전BIS
DJB8001366,대성여자고등학교,36.337444,127.43807,2025-10-31,12360,25,대전광역시,대전BIS
DJB8001368,대아아파트,36.32571,127.37023,2025-10-31,30420,25,대전광역시,대전BIS
DJB8001369,대자연마을,36.306877,127.33711,2025-10-31,33500,25,대전광역시,대전BIS
DJB8001370,대자연아파트,36.315353,127.41709,2025-10-31,23120,25,대전광역시,대전BIS
